법정동코드,통계년월,시도명,시군구명,읍면동명,리명,계,남자,여자
4723025025,2025-08-31,경상북도,영천시,금호읍,석섬리,0,0,0
4723025026,2025-08-31,경상북도,영천시,금호읍,원제리,0,0,0
4723025027,2025-08-31,경상북도,영천시,금호읍,냉천리,1,0,1
4723025028,2025-08-31,경상북도,영천시,금호읍,신월리,0,0,0
4723025029,2025-08-31,경상북도,영천시,금호읍,봉죽리,0,0,0
4723025030,2025-08-31,경상북도,영천시,금호읍,관정리,0,0,0
4723025031,2025-08-31,경상북도,영천시,금호읍,구암리,0,0,0
4723025032,2025-08-31,경상북도,영천시,금호읍,약남리,0,0,0
4723025033,2025-08-31,경상북도,영천시,금호읍,대곡리,1,0,1
4723025034,2025-08-31,경상북도,영천시,금호읍,호남리,0,0,0
4723025035,2025-08-31,경상북도,영천시,금호읍,어은리,0,0,0
4723025036,2025-08-31,경상북도,영천시,금호읍,오계리,0,0,0
4723025037,2025-08-31,경상북도,영천시,금호읍,원기리,0,0,0
4723025038,2025-08-31,경상북도,영천시,금호읍,신대리,0,0,0
4723025039,2025-08-31,경상북도,영천시,금호읍,남성리,0,0,0
4723025040,2025-08-31,경상북도,영천시,금호읍,삼호리,0,0,0
4723025041,2025-08-31,경상북도,영천시,금호읍,황정리,0,0,0
4723031021,2025-08-31,경상북도,영천시,청통면,호당리,0,0,0
4723031022,2025-08-31,경상북도,영천시,청통면,우천리,0,0,0
4723031023,2025-08-31,경상북도,영천시,청통면,보성리,0,0,0
4723031024,2025-08-31,경상북도,영천시,청통면,신덕리,0,0,0
4723031025,2025-08-31,경상북도,영천시,청통면,대평리,1,0,1
4723031026,2025-08-31,경상북도,영천시,청통면,죽정리,0,0,0
4723031027,2025-08-31,경상북도,영천시,청통면,송천리,0,0,0
4723031028,2025-08-31,경상북도,영천시,청통면,원촌리,0,0,0
4723031029,2025-08-31,경상북도,영천시,청통면,신학리,0,0,0
4723031030,2025-08-31,경상북도,영천시,청통면,치일리,0,0,0
4723031031,2025-08-31,경상북도,영천시,청통면,애련리,0,0,0
4723031032,2025-08-31,경상북도,영천시,청통면,계포리,0,0,0
4723031033,2025-08-31,경상북도,영천시,청통면,계지리,0,0,0
4723031034,2025-08-31,경상북도,영천시,청통면,신원리,0,0,0
4723031035,2025-08-31,경상북도,영천시,청통면,용천리,0,0,0
4723032021,2025-08-31,경상북도,영천시,신녕면,치산리,0,0,0
4723032022,2025-08-31,경상북도,영천시,신녕면,부산리,0,0,0
4723032023,2025-08-31,경상북도,영천시,신녕면,화서리,0,0,0
4723032024,2025-08-31,경상북도,영천시,신녕면,화남리,0,0,0
4723032025,2025-08-31,경상북도,영천시,신녕면,왕산리,0,0,0
4723032026,2025-08-31,경상북도,영천시,신녕면,매양리,0,0,0
4723032027,2025-08-31,경상북도,영천시,신녕면,화성리,0,0,0
4723032028,2025-08-31,경상북도,영천시,신녕면,완전리,0,0,0
4723032029,2025-08-31,경상북도,영천시,신녕면,신덕리,0,0,0
4723032030,2025-08-31,경상북도,영천시,신녕면,연정리,0,0,0
4723032031,2025-08-31,경상북도,영천시,신녕면,가천리,0,0,0
4723033021,2025-08-31,경상북도,영천시,화산면,연계리,0,0,0
4723033022,2025-08-31,경상북도,영천시,화산면,덕암리,0,0,0
4723033023,2025-08-31,경상북도,영천시,화산면,대안리,0,0,0
4723033024,2025-08-31,경상북도,영천시,화산면,효정리,0,0,0
4723033025,2025-08-31,경상북도,영천시,화산면,당지리,0,0,0
4723033026,2025-08-31,경상북도,영천시,화산면,화산리,0,0,0
4723033027,2025-08-31,경상북도,영천시,화산면,가상리,0,0,0
4723033028,2025-08-31,경상북도,영천시,화산면,대기리,0,0,0
4723033029,2025-08-31,경상북도,영천시,화산면,암기리,0,0,0
4723033030,2025-08-31,경상북도,영천시,화산면,삼부리,0,0,0
4723033031,2025-08-31,경상북도,영천시,화산면,석촌리,0,0,0
4723033032,2025-08-31,경상북도,영천시,화산면,당곡리,0,0,0
4723033033,2025-08-31,경상북도,영천시,화산면,유성리,0,0,0
4723033034,2025-08-31,경상북도,영천시,화산면,부계리,0,0,0
4723033035,2025-08-31,경상북도,영천시,화산면,용평리,0,0,0
4723034021,2025-08-31,경상북도,영천시,화북면,자천리,0,0,0
4723034022,2025-08-31,경상북도,영천시,화북면,옥계리,0,0,0
4723034023,2025-08-31,경상북도,영천시,화북면,입석리,0,0,0
4723034024,2025-08-31,경상북도,영천시,화북면,용소리,0,0,0
4723034025,2025-08-31,경상북도,영천시,화북면,법화리,0,0,0
4723034026,2025-08-31,경상북도,영천시,화북면,하송리,0,0,0
4723034027,2025-08-31,경상북도,영천시,화북면,상송리,0,0,0
4723034028,2025-08-31,경상북도,영천시,화북면,죽전리,0,0,0
4723034029,2025-08-31,경상북도,영천시,화북면,정각리,0,0,0
4723034030,2025-08-31,경상북도,영천시,화북면,횡계리,0,0,0
4723034031,2025-08-31,경상북도,영천시,화북면,공덕리,0,0,0
4723034032,2025-08-31,경상북도,영천시,화북면,오산리,0,0,0
4723034034,2025-08-31,경상북도,영천시,화북면,오동리,0,0,0
4723035021,2025-08-31,경상북도,영천시,화남면,금호리,0,0,0
4723035022,2025-08-31,경상북도,영천시,화남면,죽곡리,0,0,0
4723035023,2025-08-31,경상북도,영천시,화남면,신호리,0,0,0
4723035024,2025-08-31,경상북도,영천시,화남면,사천리,0,0,0
4723035025,2025-08-31,경상북도,영천시,화남면,대천리,0,0,0
4723035026,2025-08-31,경상북도,영천시,화남면,선천리,0,0,0
4723035027,2025-08-31,경상북도,영천시,화남면,삼창리,0,0,0
4723035028,2025-08-31,경상북도,영천시,화남면,귀호리,0,0,0
4723035029,2025-08-31,경상북도,영천시,화남면,안천리,0,0,0
4723035030,2025-08-31,경상북도,영천시,화남면,온천리,0,0,0
4723035031,2025-08-31,경상북도,영천시,화남면,구전리,0,0,0
4723035032,2025-08-31,경상북도,영천시,화남면,용계리,1,1,0
4723035033,2025-08-31,경상북도,영천시,화남면,월곡리,0,0,0
4723036021,2025-08-31,경상북도,영천시,자양면,보현리,1,0,1
4723036022,2025-08-31,경상북도,영천시,자양면,도일리,0,0,0
4723036023,2025-08-31,경상북도,영천시,자양면,충효리,0,0,0
4723036024,2025-08-31,경상북도,영천시,자양면,삼귀리,0,0,0
4723036025,2025-08-31,경상북도,영천시,자양면,용산리,0,0,0
4723036026,2025-08-31,경상북도,영천시,자양면,신방리,0,0,0
4723036027,2025-08-31,경상북도,영천시,자양면,노항리,0,0,0
4723036028,2025-08-31,경상북도,영천시,자양면,성곡리,0,0,0
4723036029,2025-08-31,경상북도,영천시,자양면,용화리,0,0,0
4723037021,2025-08-31,경상북도,영천시,임고면,양항리,0,0,0
4723037022,2025-08-31,경상북도,영천시,임고면,선원리,0,0,0
4723037023,2025-08-31,경상북도,영천시,임고면,덕연리,0,0,0
4723037024,2025-08-31,경상북도,영천시,임고면,삼매리,0,0,0
4723037025,2025-08-31,경상북도,영천시,임고면,평천리,0,0,0
4723037026,2025-08-31,경상북도,영천시,임고면,황강리,0,0,0
4723037027,2025-08-31,경상북도,영천시,임고면,효리,0,0,0
4723037028,2025-08-31,경상북도,영천시,임고면,금대리,0,0,0
4723037029,2025-08-31,경상북도,영천시,임고면,사리,0,0,0
4723037030,2025-08-31,경상북도,영천시,임고면,수성리,0,0,0
4723037031,2025-08-31,경상북도,영천시,임고면,우항리,0,0,0
4723037032,2025-08-31,경상북도,영천시,임고면,고천리,0,0,0
4723037033,2025-08-31,경상북도,영천시,임고면,매호리,0,0,0
4723037034,2025-08-31,경상북도,영천시,임고면,양평리,0,0,0
4723038021,2025-08-31,경상북도,영천시,고경면,단포리,1,0,1
4723038022,2025-08-31,경상북도,영천시,고경면,창하리,0,0,0
4723038023,2025-08-31,경상북도,영천시,고경면,창상리,0,0,0
4723038024,2025-08-31,경상북도,영천시,고경면,대의리,0,0,0
4723038025,2025-08-31,경상북도,영천시,고경면,대성리,0,0,0
4723038026,2025-08-31,경상북도,영천시,고경면,오류리,0,0,0
4723038027,2025-08-31,경상북도,영천시,고경면,고도리,0,0,0
4723038028,2025-08-31,경상북도,영천시,고경면,부리,0,0,0
4723038029,2025-08-31,경상북도,영천시,고경면,용전리,0,0,0
4723038030,2025-08-31,경상북도,영천시,고경면,도암리,0,0,0
4723038031,2025-08-31,경상북도,영천시,고경면,상리리,0,0,0
4723038032,2025-08-31,경상북도,영천시,고경면,학리,0,0,0
4723038033,2025-08-31,경상북도,영천시,고경면,해선리,0,0,0
4723038034,2025-08-31,경상북도,영천시,고경면,전사리,0,0,0
4723038035,2025-08-31,경상북도,영천시,고경면,동도리,0,0,0
4723038036,2025-08-31,경상북도,영천시,고경면,차당리,0,0,0
4723038037,2025-08-31,경상북도,영천시,고경면,삼귀리,0,0,0
4723038038,2025-08-31,경상북도,영천시,고경면,초일리,0,0,0
4723038039,2025-08-31,경상북도,영천시,고경면,상덕리,0,0,0
4723038040,2025-08-31,경상북도,영천시,고경면,가수리,0,0,0
4723038041,2025-08-31,경상북도,영천시,고경면,석계리,0,0,0
4723038042,2025-08-31,경상북도,영천시,고경면,삼산리,0,0,0
4723038043,2025-08-31,경상북도,영천시,고경면,삼포리,0,0,0
4723038044,2025-08-31,경상북도,영천시,고경면,오룡리,0,0,0
4723038045,2025-08-31,경상북도,영천시,고경면,덕암리,0,0,0
4723038046,2025-08-31,경상북도,영천시,고경면,청정리,0,0,0
4723038047,2025-08-31,경상북도,영천시,고경면,파계리,1,1,0
4723038048,2025-08-31,경상북도,영천시,고경면,칠전리,0,0,0
4723038049,2025-08-31,경상북도,영천시,고경면,덕정리,0,0,0
4723038051,2025-08-31,경상북도,영천시,고경면,논실리,0,0,0
4723039021,2025-08-31,경상북도,영천시,북안면,상리,0,0,0
4723039022,2025-08-31,경상북도,영천시,북안면,당리,0,0,0
4723039023,2025-08-31,경상북도,영천시,북안면,북리,0,0,0
4723039024,2025-08-31,경상북도,영천시,북안면,도유리,0,0,0
4723039025,2025-08-31,경상북도,영천시,북안면,명주리,0,0,0
4723039026,2025-08-31,경상북도,영천시,북안면,용계리,0,0,0
4723039027,2025-08-31,경상북도,영천시,북안면,신대리,0,0,0
4723039028,2025-08-31,경상북도,영천시,북안면,신리리,0,0,0
4723039029,2025-08-31,경상북도,영천시,북안면,효리,0,0,0
4723039030,2025-08-31,경상북도,영천시,북안면,도천리,0,0,0
4723039031,2025-08-31,경상북도,영천시,북안면,옥천리,0,0,0
4723039032,2025-08-31,경상북도,영천시,북안면,서당리,0,0,0
4723039033,2025-08-31,경상북도,영천시,북안면,고지리,0,0,0
4723039034,2025-08-31,경상북도,영천시,북안면,임포리,0,0,0
4723039035,2025-08-31,경상북도,영천시,북안면,반계리,0,0,0
4723039036,2025-08-31,경상북도,영천시,북안면,자포리,0,0,0
4723039037,2025-08-31,경상북도,영천시,북안면,신촌리,0,0,0
4723039038,2025-08-31,경상북도,영천시,북안면,관리,0,0,0
4723039039,2025-08-31,경상북도,영천시,북안면,원당리,0,0,0
4723039040,2025-08-31,경상북도,영천시,북안면,내포리,0,0,0
4723039041,2025-08-31,경상북도,영천시,북안면,반정리,0,0,0
4723039042,2025-08-31,경상북도,영천시,북안면,송포리,0,0,0
4723039043,2025-08-31,경상북도,영천시,북안면,유하리,0,0,0
4723039044,2025-08-31,경상북도,영천시,북안면,유상리,0,0,0
4723040021,2025-08-31,경상북도,영천시,대창면,직천리,0,0,0
4723040022,2025-08-31,경상북도,영천시,대창면,운천리,0,0,0
4723040023,2025-08-31,경상북도,영천시,대창면,용전리,0,0,0
4723040024,2025-08-31,경상북도,영천시,대창면,어방리,0,0,0
4723040025,2025-08-31,경상북도,영천시,대창면,오길리,0,0,0
4723040026,2025-08-31,경상북도,영천시,대창면,용호리,0,0,0
4723040027,2025-08-31,경상북도,영천시,대창면,신광리,0,0,0
4723040028,2025-08-31,경상북도,영천시,대창면,조곡리,0,0,0
4723040029,2025-08-31,경상북도,영천시,대창면,대재리,0,0,0
4723040030,2025-08-31,경상북도,영천시,대창면,구지리,0,0,0
4723040031,2025-08-31,경상북도,영천시,대창면,사리리,0,0,0
4723040032,2025-08-31,경상북도,영천시,대창면,대창리,1,1,0
4723040033,2025-08-31,경상북도,영천시,대창면,강회리,0,0,0
4723040034,2025-08-31,경상북도,영천시,대창면,병암리,0,0,0
4725010100,2025-08-31,경상북도,상주시,성하동,,0,0,0
4725010200,2025-08-31,경상북도,상주시,성동동,,0,0,0
4725010300,2025-08-31,경상북도,상주시,인봉동,,0,0,0
4725010400,2025-08-31,경상북도,상주시,복룡동,,2,2,0
4725010500,2025-08-31,경상북도,상주시,냉림동,,5,5,0
4725010600,2025-08-31,경상북도,상주시,서성동,,0,0,0
4725010700,2025-08-31,경상북도,상주시,남성동,,1,0,1
4725010800,2025-08-31,경상북도,상주시,서문동,,0,0,0
4725010900,2025-08-31,경상북도,상주시,무양동,,5,4,1
4725011000,2025-08-31,경상북도,상주시,낙양동,,1,1,0
4725011100,2025-08-31,경상북도,상주시,개운동,,0,0,0
4725011200,2025-08-31,경상북도,상주시,신봉동,,1,0,1
4725011300,2025-08-31,경상북도,상주시,가장동,,0,0,0
4725011400,2025-08-31,경상북도,상주시,양촌동,,0,0,0
4725011500,2025-08-31,경상북도,상주시,지천동,,0,0,0
4725011600,2025-08-31,경상북도,상주시,오대동,,0,0,0
4725011700,2025-08-31,경상북도,상주시,흥각동,,0,0,0
4725011800,2025-08-31,경상북도,상주시,거동동,,0,0,0
4725011900,2025-08-31,경상북도,상주시,인평동,,0,0,0
4725012000,2025-08-31,경상북도,상주시,서곡동,,0,0,0
4725012100,2025-08-31,경상북도,상주시,화개동,,0,0,0
4725012200,2025-08-31,경상북도,상주시,외답동,,1,0,1
4725012300,2025-08-31,경상북도,상주시,헌신동,,0,0,0
4725012400,2025-08-31,경상북도,상주시,병성동,,0,0,0
4725012500,2025-08-31,경상북도,상주시,도남동,,0,0,0
4725012600,2025-08-31,경상북도,상주시,낙상동,,0,0,0
4725012700,2025-08-31,경상북도,상주시,중덕동,,1,1,0
4725012800,2025-08-31,경상북도,상주시,초산동,,0,0,0
4725012900,2025-08-31,경상북도,상주시,화산동,,0,0,0
4725013000,2025-08-31,경상북도,상주시,계산동,,0,0,0
4725013100,2025-08-31,경상북도,상주시,부원동,,0,0,0
4725013200,2025-08-31,경상북도,상주시,죽전동,,0,0,0
4725013300,2025-08-31,경상북도,상주시,만산동,,0,0,0
4725013400,2025-08-31,경상북도,상주시,연원동,,0,0,0
4725013500,2025-08-31,경상북도,상주시,남장동,,0,0,0
4725013600,2025-08-31,경상북도,상주시,남적동,,0,0,0
4725025021,2025-08-31,경상북도,상주시,함창읍,구향리,0,0,0
4725025022,2025-08-31,경상북도,상주시,함창읍,오동리,0,0,0
4725025023,2025-08-31,경상북도,상주시,함창읍,오사리,0,0,0
4725025024,2025-08-31,경상북도,상주시,함창읍,증촌리,0,0,0
4725025025,2025-08-31,경상북도,상주시,함창읍,교촌리,0,0,0
4725025026,2025-08-31,경상북도,상주시,함창읍,나한리,0,0,0
4725025027,2025-08-31,경상북도,상주시,함창읍,대조리,0,0,0
4725025028,2025-08-31,경상북도,상주시,함창읍,윤직리,0,0,0
4725025029,2025-08-31,경상북도,상주시,함창읍,덕통리,0,0,0
4725025030,2025-08-31,경상북도,상주시,함창읍,척동리,0,0,0
4725025031,2025-08-31,경상북도,상주시,함창읍,태봉리,0,0,0
4725025032,2025-08-31,경상북도,상주시,함창읍,신흥리,0,0,0
4725025033,2025-08-31,경상북도,상주시,함창읍,신덕리,0,0,0
4725025034,2025-08-31,경상북도,상주시,함창읍,금곡리,0,0,0
4725025035,2025-08-31,경상북도,상주시,함창읍,하갈리,0,0,0
4725031021,2025-08-31,경상북도,상주시,중동면,회상리,0,0,0
4725031022,2025-08-31,경상북도,상주시,중동면,오상리,0,0,0
4725031023,2025-08-31,경상북도,상주시,중동면,죽암리,0,0,0
4725031024,2025-08-31,경상북도,상주시,중동면,간상리,0,0,0
4725031025,2025-08-31,경상북도,상주시,중동면,신암리,1,1,0
4725031026,2025-08-31,경상북도,상주시,중동면,금당리,0,0,0
4725031027,2025-08-31,경상북도,상주시,중동면,우물리,0,0,0
4725032521,2025-08-31,경상북도,상주시,사벌국면,덕담리,0,0,0
4725032522,2025-08-31,경상북도,상주시,사벌국면,원흥리,0,0,0
4725032523,2025-08-31,경상북도,상주시,사벌국면,두릉리,0,0,0
4725032524,2025-08-31,경상북도,상주시,사벌국면,목가리,0,0,0
4725032525,2025-08-31,경상북도,상주시,사벌국면,덕가리,0,0,0
4725032526,2025-08-31,경상북도,상주시,사벌국면,용담리,0,0,0
4725032527,2025-08-31,경상북도,상주시,사벌국면,묵상리,0,0,0
4725032528,2025-08-31,경상북도,상주시,사벌국면,묵하리,0,0,0
4725032529,2025-08-31,경상북도,상주시,사벌국면,매협리,0,0,0
4725032530,2025-08-31,경상북도,상주시,사벌국면,매호리,0,0,0
4725032531,2025-08-31,경상북도,상주시,사벌국면,퇴강리,0,0,0
4725032532,2025-08-31,경상북도,상주시,사벌국면,엄암리,0,0,0
4725032533,2025-08-31,경상북도,상주시,사벌국면,금흔리,0,0,0
4725032534,2025-08-31,경상북도,상주시,사벌국면,화달리,0,0,0
4725032535,2025-08-31,경상북도,상주시,사벌국면,삼덕리,0,0,0
4725033021,2025-08-31,경상북도,상주시,낙동면,상촌리,0,0,0
4725033022,2025-08-31,경상북도,상주시,낙동면,낙동리,0,0,0
4725033023,2025-08-31,경상북도,상주시,낙동면,장곡리,0,0,0
4725033024,2025-08-31,경상북도,상주시,낙동면,구잠리,0,0,0
4725033025,2025-08-31,경상북도,상주시,낙동면,물량리,0,0,0
4725033026,2025-08-31,경상북도,상주시,낙동면,분황리,0,0,0
4725033027,2025-08-31,경상북도,상주시,낙동면,성동리,0,0,0
4725033028,2025-08-31,경상북도,상주시,낙동면,신상리,0,0,0
4725033029,2025-08-31,경상북도,상주시,낙동면,화산리,0,0,0
4725033030,2025-08-31,경상북도,상주시,낙동면,내곡리,0,0,0
4725033031,2025-08-31,경상북도,상주시,낙동면,운평리,0,0,0
4725033032,2025-08-31,경상북도,상주시,낙동면,승곡리,0,0,0
4725033033,2025-08-31,경상북도,상주시,낙동면,비룡리,0,0,0
4725033034,2025-08-31,경상북도,상주시,낙동면,용포리,0,0,0
4725033035,2025-08-31,경상북도,상주시,낙동면,수정리,0,0,0
4725033036,2025-08-31,경상북도,상주시,낙동면,신오리,0,0,0
4725033037,2025-08-31,경상북도,상주시,낙동면,유곡리,0,0,0
4725034021,2025-08-31,경상북도,상주시,청리면,원장리,0,0,0
4725034022,2025-08-31,경상북도,상주시,청리면,월로리,0,0,0
4725034023,2025-08-31,경상북도,상주시,청리면,청하리,0,0,0
4725034024,2025-08-31,경상북도,상주시,청리면,청상리,0,0,0
4725034025,2025-08-31,경상북도,상주시,청리면,마공리,0,0,0
4725034026,2025-08-31,경상북도,상주시,청리면,가천리,0,0,0
4725034027,2025-08-31,경상북도,상주시,청리면,하초리,0,0,0
4725034028,2025-08-31,경상북도,상주시,청리면,수상리,0,0,0
4725034029,2025-08-31,경상북도,상주시,청리면,덕산리,0,0,0
4725034030,2025-08-31,경상북도,상주시,청리면,율리,0,0,0
4725034031,2025-08-31,경상북도,상주시,청리면,삼괴리,0,0,0
4725034032,2025-08-31,경상북도,상주시,청리면,학하리,0,0,0
4725035021,2025-08-31,경상북도,상주시,공성면,옥산리,0,0,0
4725035022,2025-08-31,경상북도,상주시,공성면,금계리,0,0,0
4725035023,2025-08-31,경상북도,상주시,공성면,장동리,0,0,0
4725035024,2025-08-31,경상북도,상주시,공성면,거창리,0,0,0
4725035025,2025-08-31,경상북도,상주시,공성면,영오리,0,0,0
4725035026,2025-08-31,경상북도,상주시,공성면,이화리,0,0,0
4725035027,2025-08-31,경상북도,상주시,공성면,산현리,0,0,0
4725035028,2025-08-31,경상북도,상주시,공성면,평천리,0,0,0
4725035029,2025-08-31,경상북도,상주시,공성면,무곡리,0,0,0
4725035030,2025-08-31,경상북도,상주시,공성면,용안리,0,0,0
4725035031,2025-08-31,경상북도,상주시,공성면,초오리,0,0,0
4725035032,2025-08-31,경상북도,상주시,공성면,인창리,0,0,0
4725035033,2025-08-31,경상북도,상주시,공성면,용신리,0,0,0
4725035034,2025-08-31,경상북도,상주시,공성면,효곡리,0,0,0
4725035035,2025-08-31,경상북도,상주시,공성면,봉산리,0,0,0
4725035036,2025-08-31,경상북도,상주시,공성면,오광리,0,0,0
4725035037,2025-08-31,경상북도,상주시,공성면,우하리,0,0,0
4725035038,2025-08-31,경상북도,상주시,공성면,신곡리,0,0,0
4725035039,2025-08-31,경상북도,상주시,공성면,도곡리,0,0,0
4725036021,2025-08-31,경상북도,상주시,외남면,구서리,0,0,0
4725036022,2025-08-31,경상북도,상주시,외남면,소상리,0,0,0
4725036023,2025-08-31,경상북도,상주시,외남면,신촌리,0,0,0
4725036024,2025-08-31,경상북도,상주시,외남면,송지리,0,0,0
4725036025,2025-08-31,경상북도,상주시,외남면,신상리,0,0,0
4725036026,2025-08-31,경상북도,상주시,외남면,흔평리,0,0,0
4725036027,2025-08-31,경상북도,상주시,외남면,소은리,0,0,0
4725036028,2025-08-31,경상북도,상주시,외남면,지사리,0,0,0
4725037021,2025-08-31,경상북도,상주시,내서면,능암리,0,0,0
4725037022,2025-08-31,경상북도,상주시,내서면,신촌리,0,0,0
4725037023,2025-08-31,경상북도,상주시,내서면,북장리,0,0,0
4725037024,2025-08-31,경상북도,상주시,내서면,고곡리,0,0,0
4725037025,2025-08-31,경상북도,상주시,내서면,서만리,0,0,0
4725037026,2025-08-31,경상북도,상주시,내서면,서원리,0,0,0
4725037027,2025-08-31,경상북도,상주시,내서면,낙서리,0,0,0
4725037028,2025-08-31,경상북도,상주시,내서면,평지리,0,0,0
4725037029,2025-08-31,경상북도,상주시,내서면,노류리,0,0,0
4725038021,2025-08-31,경상북도,상주시,모동면,덕곡리,0,0,0
4725038022,2025-08-31,경상북도,상주시,모동면,이동리,0,0,0
4725038023,2025-08-31,경상북도,상주시,모동면,용호리,0,0,0
4725038024,2025-08-31,경상북도,상주시,모동면,금천리,0,0,0
4725038025,2025-08-31,경상북도,상주시,모동면,신천리,0,0,0
4725038026,2025-08-31,경상북도,상주시,모동면,상판리,0,0,0
4725038027,2025-08-31,경상북도,상주시,모동면,반계리,0,0,0
4725038028,2025-08-31,경상북도,상주시,모동면,정양리,0,0,0
4725038029,2025-08-31,경상북도,상주시,모동면,신흥리,0,0,0
4725038030,2025-08-31,경상북도,상주시,모동면,수봉리,0,0,0
4725039021,2025-08-31,경상북도,상주시,모서면,삼포리,0,0,0
4725039022,2025-08-31,경상북도,상주시,모서면,도안리,1,0,1
4725039023,2025-08-31,경상북도,상주시,모서면,소정리,0,0,0
4725039024,2025-08-31,경상북도,상주시,모서면,대포리,0,0,0
4725039025,2025-08-31,경상북도,상주시,모서면,석산리,0,0,0
4725039026,2025-08-31,경상북도,상주시,모서면,가막리,1,1,0
4725039027,2025-08-31,경상북도,상주시,모서면,지산리,0,0,0
4725039028,2025-08-31,경상북도,상주시,모서면,화현리,0,0,0
4725039029,2025-08-31,경상북도,상주시,모서면,득수리,0,0,0
4725039030,2025-08-31,경상북도,상주시,모서면,백학리,0,0,0
4725039031,2025-08-31,경상북도,상주시,모서면,정산리,0,0,0
4725039032,2025-08-31,경상북도,상주시,모서면,호음리,0,0,0
4725040021,2025-08-31,경상북도,상주시,화동면,이소리,0,0,0
4725040022,2025-08-31,경상북도,상주시,화동면,선교리,0,0,0
4725040023,2025-08-31,경상북도,상주시,화동면,판곡리,0,0,0
4725040024,2025-08-31,경상북도,상주시,화동면,어산리,0,0,0
4725040025,2025-08-31,경상북도,상주시,화동면,신촌리,0,0,0
4725040026,2025-08-31,경상북도,상주시,화동면,반곡리,0,0,0
4725040027,2025-08-31,경상북도,상주시,화동면,보미리,0,0,0
4725040028,2025-08-31,경상북도,상주시,화동면,양지리,0,0,0
4725040029,2025-08-31,경상북도,상주시,화동면,평산리,0,0,0
4725041021,2025-08-31,경상북도,상주시,화서면,신봉리,0,0,0
4725041022,2025-08-31,경상북도,상주시,화서면,상현리,0,0,0
4725041023,2025-08-31,경상북도,상주시,화서면,달천리,0,0,0
4725041024,2025-08-31,경상북도,상주시,화서면,상용리,0,0,0
4725041025,2025-08-31,경상북도,상주시,화서면,금산리,0,0,0
4725041026,2025-08-31,경상북도,상주시,화서면,사산리,0,0,0
4725041027,2025-08-31,경상북도,상주시,화서면,율림리,0,0,0
4725041028,2025-08-31,경상북도,상주시,화서면,봉촌리,0,0,0
4725041029,2025-08-31,경상북도,상주시,화서면,지산리,0,0,0
4725041030,2025-08-31,경상북도,상주시,화서면,상곡리,0,0,0
4725041031,2025-08-31,경상북도,상주시,화서면,하송리,0,0,0
4725042021,2025-08-31,경상북도,상주시,화북면,용유리,0,0,0
4725042022,2025-08-31,경상북도,상주시,화북면,장암리,0,0,0
4725042023,2025-08-31,경상북도,상주시,화북면,상오리,0,0,0
4725042024,2025-08-31,경상북도,상주시,화북면,입석리,0,0,0
4725042025,2025-08-31,경상북도,상주시,화북면,중벌리,0,0,0
4725042026,2025-08-31,경상북도,상주시,화북면,운흥리,0,0,0
4725043021,2025-08-31,경상북도,상주시,외서면,연봉리,0,0,0
4725043022,2025-08-31,경상북도,상주시,외서면,관동리,0,0,0
4725043023,2025-08-31,경상북도,상주시,외서면,개곡리,0,0,0
4725043024,2025-08-31,경상북도,상주시,외서면,이천리,0,0,0
4725043025,2025-08-31,경상북도,상주시,외서면,봉강리,0,0,0
4725043026,2025-08-31,경상북도,상주시,외서면,백전리,0,0,0
4725043027,2025-08-31,경상북도,상주시,외서면,가곡리,0,0,0
4725043028,2025-08-31,경상북도,상주시,외서면,관현리,0,0,0
4725043029,2025-08-31,경상북도,상주시,외서면,우산리,0,0,0
4725043030,2025-08-31,경상북도,상주시,외서면,이촌리,0,0,0
4725043031,2025-08-31,경상북도,상주시,외서면,대전리,0,0,0
4725043032,2025-08-31,경상북도,상주시,외서면,예의리,0,0,0
4725044021,2025-08-31,경상북도,상주시,은척면,봉중리,0,0,0
4725044022,2025-08-31,경상북도,상주시,은척면,봉상리,0,0,0
4725044023,2025-08-31,경상북도,상주시,은척면,우기리,0,0,0
4725044024,2025-08-31,경상북도,상주시,은척면,남곡리,0,0,0
4725044025,2025-08-31,경상북도,상주시,은척면,문암리,0,0,0
4725044026,2025-08-31,경상북도,상주시,은척면,두곡리,0,0,0
4725044027,2025-08-31,경상북도,상주시,은척면,장암리,0,0,0
4725044028,2025-08-31,경상북도,상주시,은척면,무릉리,0,0,0
4725044029,2025-08-31,경상북도,상주시,은척면,황령리,0,0,0
4725044030,2025-08-31,경상북도,상주시,은척면,하흘리,0,0,0
4725045021,2025-08-31,경상북도,상주시,공검면,부곡리,0,0,0
4725045022,2025-08-31,경상북도,상주시,공검면,동막리,0,0,0
4725045023,2025-08-31,경상북도,상주시,공검면,병암리,0,0,0
4725045024,2025-08-31,경상북도,상주시,공검면,오태리,0,0,0
4725045025,2025-08-31,경상북도,상주시,공검면,양정리,0,0,0
4725045026,2025-08-31,경상북도,상주시,공검면,화동리,0,0,0
4725045027,2025-08-31,경상북도,상주시,공검면,역곡리,0,0,0
4725045028,2025-08-31,경상북도,상주시,공검면,율곡리,0,0,0
4725045029,2025-08-31,경상북도,상주시,공검면,예주리,0,0,0
4725045030,2025-08-31,경상북도,상주시,공검면,지평리,0,0,0
4725045031,2025-08-31,경상북도,상주시,공검면,중소리,0,0,0
4725046021,2025-08-31,경상북도,상주시,이안면,양범리,0,0,0
4725046022,2025-08-31,경상북도,상주시,이안면,문창리,0,0,0
